id,strCommunication,strOperation,strData,fTime,iOffset,iNumData,bResult
1209,TCP0,RX,t286kxjakKLXVPl12ARuxmOptc84wym0lAjnK1lnn7QrVRkkROzznkFsgVvHwv9ydvy2WST4AqgV5iyB2yqjLlzdTSB8hIfSsbbK,55.04974031448364,1,100,True
1210,Serial1,TX,t286kxjakKLXVPl12ARuxmOptc84wym0lAjnK1lnn7QrVRkkROzznkFsgVvHwv9ydvy2WST4AqgV5iyB2yqjLlzdTSB8hIfSsbbK,55.065725326538086,1,100,
1211,Serial1,RX,u397lykblLMYWQm23BSvynPqud95xzn1mBkoL2moo8RsWSllSPAAolGthWwIxw zewz3XTU5BrhW6jzC3zrkMmAeUTC9iJgTtccL,55.14565110206604,1,100,True
1212,TCP2,TX,u397lykblLMYWQm23BSvynPqud95xzn1mBkoL2moo8RsWSllSPAAolGthWwIxw zewz3XTU5BrhW6jzC3zrkMmAeUTC9iJgTtccL,55.16063690185547,1,100,
1213,TCP2,RX,v4 8mzlcmMNZXRn34CTwzoQrve 6yAo2nClpM3npp9StXTmmTQBBpmHuiXxJyxaAfxA4YUV6CsiX7kAD4AslNnBfVUD jKhUuddM,55.22358226776123,1,100,True
1214,Serial3,TX,v4 8mzlcmMNZXRn34CTwzoQrve 6yAo2nClpM3npp9StXTmmTQBBpmHuiXxJyxaAfxA4YUV6CsiX7kAD4AslNnBfVUD jKhUuddM,55.239564657211304,1,100,
1215,Serial3,RX,w5a9nAmdnNO0YSo45DUxApRswfa7zBp3oDmqN4oqq TuYUnnURCCqnIvjYyKzybBgyB5ZVW7DtjY8lBE5BtmOoCgWVEakLiVveeN,55.33347797393799,1,100,True
1216,TCP0,TX,w5a9nAmdnNO0YSo45DUxApRswfa7zBp3oDmqN4oqq TuYUnnURCCqnIvjYyKzybBgyB5ZVW7DtjY8lBE5BtmOoCgWVEakLiVveeN,55.34946131706238,1,100,
1217,TCP0,RX,x6b oBneoOP1ZTp56EVyBqStxgb8ACq4pEnrO5prraUvZVooVSDDroJwkZzLAzcChzC60WX8EukZ9mCF6CunPpDhXWFblMjWwffO,55.41140389442444,1,100,True
1218,Serial1,TX,x6b oBneoOP1ZTp56EVyBqStxgb8ACq4pEnrO5prraUvZVooVSDDroJwkZzLAzcChzC60WX8EukZ9mCF6CunPpDhXWFblMjWwffO,55.4273886680603,1,100,
