id,strCommunication,strOperation,strData,fTime,iOffset,iNumData,bResult
81,Serial0,RX,Pon8SmuaeEP6WKr1KrzWm Nly1AZirFBLZY1iYTfH4RIBfg0U3hBAFbfREoXS4XzcWTP1oqYztSeaH4Z4v qUyKF8jmHYzbPTovN,4.288004398345947,1,100,True
82,Serial1,TX,Pon8SmuaeEP6WKr1KrzWm Nly1AZirFBLZY1iYTfH4RIBfg0U3hBAFbfREoXS4XzcWTP1oqYztSeaH4Z4v qUyKF8jmHYzbPTovN,4.303990602493286,1,100,
83,Serial1,RX,Qpo9TnvbfFQ7XLs2LsAXnaOmz2B0jsGCM0Z2jZUgI5SJCgh1V4iCBGcgSFpYT5YAdXUQ2prZAuTfbI505warVzLG9knIZAcQUpwO,4.3839147090911865,1,100,True
84,Serial0,TX,Qpo9TnvbfFQ7XLs2LsAXnaOmz2B0jsGCM0Z2jZUgI5SJCgh1V4iCBGcgSFpYT5YAdXUQ2prZAuTfbI505warVzLG9knIZAcQUpwO,4.39989972114563,1,100,
85,Serial0,RX,Rqp UowcgGR8YMt3MtBYobPnA3C1ktHDN103k0VhJ6TKDhi2W5jDCHdhTGqZU6ZBeYVR3qs0BvUgcJ616xbsWAMH loJ0BdRVqxP,4.491814136505127,1,100,True
86,Serial1,TX,Rqp UowcgGR8YMt3MtBYobPnA3C1ktHDN103k0VhJ6TKDhi2W5jDCHdhTGqZU6ZBeYVR3qs0BvUgcJ616xbsWAMH loJ0BdRVqxP,4.507802963256836,1,100,
87,Serial1,RX,SrqaVpxdhHS9ZNu4NuCZpcQoB4D2luIEO214l1WiK7ULEij3X6kEDIeiUHr0V70CfZWS4rt1CwVhdK727yctXBNIampK1CeSWryQ,4.603711128234863,1,100,True
88,Serial0,TX,SrqaVpxdhHS9ZNu4NuCZpcQoB4D2luIEO214l1WiK7ULEij3X6kEDIeiUHr0V70CfZWS4rt1CwVhdK727yctXBNIampK1CeSWryQ,4.619695425033569,1,100,
89,Serial0,RX,TsrbWqyeiIT 0Ov5OvD0qdRpC5E3mvJFP325m2XjL8VMFjk4Y7lFEJfjVIs1W81Dg0XT5su2DxWieL838zduYCOJbnqL2DfTXszR,4.699620723724365,1,100,True
90,Serial1,TX,TsrbWqyeiIT 0Ov5OvD0qdRpC5E3mvJFP325m2XjL8VMFjk4Y7lFEJfjVIs1W81Dg0XT5su2DxWieL838zduYCOJbnqL2DfTXszR,4.715608596801758,1,100,
91,Serial1,RX,UtscXrzfjJUa1Pw6PwE1reSqD6F4nwKGQ436n3YkM9WNGkl5Z8mGFKgkWJt2X92Eh1YU6tv3EyXjfM949AevZDPKcorM3EgUYtAS,4.811516761779785,1,100,True
92,Serial0,TX,UtscXrzfjJUa1Pw6PwE1reSqD6F4nwKGQ436n3YkM9WNGkl5Z8mGFKgkWJt2X92Eh1YU6tv3EyXjfM949AevZDPKcorM3EgUYtAS,4.827501535415649,1,100,
93,Serial0,RX,VutdYsAgkKVb2Qx7QxF2sfTrE7G5oxLHR547o4ZlN XOHlm609nHGLhlXKu3Y 3Fi2ZV7uw4FzYkgN 5 Bfw0EQLdpsN4FhVZuBT,4.9074318408966064,1,100,True
94,Serial1,TX,VutdYsAgkKVb2Qx7QxF2sfTrE7G5oxLHR547o4ZlN XOHlm609nHGLhlXKu3Y 3Fi2ZV7uw4FzYkgN 5 Bfw0EQLdpsN4FhVZuBT,4.923413276672363,1,100,
95,Serial1,RX,WvueZtBhlLWc3Ry8RyG3tgUsF8H6pyMIS658p50mOaYPImn71 oIHMimYLv4Za4Gj30W8vx5GAZlhOa6aCgx1FRMeqtO5GiW0vCU,5.003338098526001,1,100,True
96,Serial0,TX,WvueZtBhlLWc3Ry8RyG3tgUsF8H6pyMIS658p50mOaYPImn71 oIHMimYLv4Za4Gj30W8vx5GAZlhOa6aCgx1FRMeqtO5GiW0vCU,5.019327402114868,1,100,
97,Serial0,RX,Xwvf0uCimMXd4Sz9SzH4uhVtG9I7qzNJT769q61nPbZQJno82apJINjnZMw50b5Hk41X9wy6HB0miPb7bDhy2GSNfruP6HjX1wDV,5.115233898162842,1,100,True
98,Serial1,TX,Xwvf0uCimMXd4Sz9SzH4uhVtG9I7qzNJT769q61nPbZQJno82apJINjnZMw50b5Hk41X9wy6HB0miPb7bDhy2GSNfruP6HjX1wDV,5.131218910217285,1,100,
99,Serial1,RX,Yxwg1vDjnNYe5TA TAI5viWuH J8rAOKU87 r72oQc0RKop93bqKJOko0Nx61c6Il52Y xz7IC1njQc8cEiz3HTOgsvQ7IkY2xEW,5.211146593093872,1,100,True
100,Serial0,TX,Yxwg1vDjnNYe5TA TAI5viWuH J8rAOKU87 r72oQc0RKop93bqKJOko0Nx61c6Il52Y xz7IC1njQc8cEiz3HTOgsvQ7IkY2xEW,5.2271318435668945,1,100,
101,Serial0,RX,Zyxh2wEkoOZf6UBaUBJ6wjXvIaK9sBPLV98as83pRd1SLpq 4crLKPlp1Oy72d7Jm63ZayA8JD2okRd9dFjA4IUPhtwR8JlZ3yFX,5.323040723800659,1,100,True
102,Serial1,TX,Zyxh2wEkoOZf6UBaUBJ6wjXvIaK9sBPLV98as83pRd1SLpq 4crLKPlp1Oy72d7Jm63ZayA8JD2okRd9dFjA4IUPhtwR8JlZ3yFX,5.3390326499938965,1,100,
103,Serial1,RX,0zyi3xFlpP0g7VCbVCK7xkYwJbL tCQMW 9bt94qSe2TMqra5dsMLQmq2Pz83e8Kn740bzB9KE3plSe eGkB5JVQiuxS9Km04zGY,5.419039726257324,1,100,True
104,Serial0,TX,0zyi3xFlpP0g7VCbVCK7xkYwJbL tCQMW 9bt94qSe2TMqra5dsMLQmq2Pz83e8Kn740bzB9KE3plSe eGkB5JVQiuxS9Km04zGY,5.435020685195923,1,100,
105,Serial0,RX,1Azj4yGmqQ1h8WDcWDL8ylZxKcMauDRNXa cu 5rTf3UNrsb6etNMRnr3QA94f9Lo851cAC LF4qmTfafHlC6KWRjvyT Ln15AHZ,5.514946222305298,1,100,True
106,Serial1,TX,1Azj4yGmqQ1h8WDcWDL8ylZxKcMauDRNXa cu 5rTf3UNrsb6etNMRnr3QA94f9Lo851cAC LF4qmTfafHlC6KWRjvyT Ln15AHZ,5.530934810638428,1,100,
107,Serial1,RX,2BAk5zHnrR2i9XEdXEM9zm0yLdNbvESOYbadva6sUg4VOstc7fuONSos4RB 5g Mp962dBDaMG5rnUgbgImD7LXSkwzUaMo26BI0,5.610861539840698,1,100,True
108,Serial0,TX,2BAk5zHnrR2i9XEdXEM9zm0yLdNbvESOYbadva6sUg4VOstc7fuONSos4RB 5g Mp962dBDaMG5rnUgbgImD7LXSkwzUaMo26BI0,5.626846075057983,1,100,
109,Serial0,RX,3CBl6AIosS3j YFeYFN An1zMeOcwFTPZcbewb7tVh5WPtud8gvPOTpt5SCa6haNq 73eCEbNH6soVhchJnE8MYTlxAVbNp37CJ1,5.706770420074463,1,100,True
110,Serial1,TX,3CBl6AIosS3j YFeYFN An1zMeOcwFTPZcbewb7tVh5WPtud8gvPOTpt5SCa6haNq 73eCEbNH6soVhchJnE8MYTlxAVbNp37CJ1,5.722752809524536,1,100,
