id,strCommunication,strOperation,strData,fTime,iOffset,iNumData,bResult
120,TCP0,TX,TP5OVS0yKSjUuRYsr6LY,4.866643190383911,23,20,
121,TCP0,RX,fbrahemV7eGgRdkPOs8k,4.928585767745972,23,20,True
122,TCP1,TX,fbrahemV7eGgRdkPOs8k,4.944571018218994,23,20,
123,TCP1,RX,CyOxEBJhtB3DdAHbaPuH,5.007512331008911,23,20,True
124,TCP0,TX,CyOxEBJhtB3DdAHbaPuH,5.022498846054077,23,20,
125,TCP0,RX,ZVaU1Y6EQYp0AX4yxbR4,5.0854480266571045,23,20,True
126,TCP1,TX,ZVaU1Y6EQYp0AX4yxbR4,5.100433349609375,23,20,
127,TCP1,RX,lhxgnks1ckMmXjqVUydq,5.146390676498413,23,20,True
128,TCP0,TX,lhxgnks1ckMmXjqVUydq,5.162383317947388,23,20,
129,TCP0,RX,IEUDKHPnzH9JjGNhgVAN,5.226322889328003,23,20,True
130,TCP1,TX,IEUDKHPnzH9JjGNhgVAN,5.242310523986816,23,20,
131,TCP1,RX,51g074bKW4v6G3 EDhX ,5.306246280670166,23,20,True
132,TCP0,TX,51g074bKW4v6G3 EDhX ,5.322231769561768,23,20,
133,TCP0,RX,rnDmtqy7iqSs3pw10Ejw,5.386171579360962,23,20,True
134,TCP1,TX,rnDmtqy7iqSs3pw10Ejw,5.402157306671143,23,20,
135,TCP1,RX,OK0JQNVtFNePpMTnm1GT,5.465605020523071,23,20,True
136,TCP0,TX,OK0JQNVtFNePpMTnm1GT,5.481590509414673,23,20,
137,TCP0,RX,a7m6c hQ2 BbM9fKJn3f,5.545530557632446,23,20,True
138,TCP1,TX,a7m6c hQ2 BbM9fKJn3f,5.560516595840454,23,20,
139,TCP1,RX,xtJszwEcowYy9vC76KpC,5.6214599609375,23,20,True
140,TCP0,TX,xtJszwEcowYy9vC76KpC,5.637444734573364,23,20,
141,TCP0,RX,UQ6PWT1zLTkVvSZts7MZ,5.701385259628296,23,20,True
142,TCP1,TX,UQ6PWT1zLTkVvSZts7MZ,5.71737003326416,23,20,
143,TCP1,RX,gcsbifnW8fHhSelQPt9l,5.781310558319092,23,20,True
144,TCP0,TX,gcsbifnW8fHhSelQPt9l,5.796296834945679,23,20,
145,TCP0,RX,DzPyFCKiuC4EeBIcbQvI,5.858238935470581,23,20,True
146,TCP1,TX,DzPyFCKiuC4EeBIcbQvI,5.873418092727661,23,20,
147,TCP1,RX,0WbV2Z7FRZq1BY5zycS5,5.937361478805542,23,20,True
148,TCP0,TX,0WbV2Z7FRZq1BY5zycS5,5.953345775604248,23,20,
149,TCP0,RX,miyholt2dlNnYkrWVzer,6.017283916473389,23,20,True
150,TCP1,TX,miyholt2dlNnYkrWVzer,6.032273530960083,23,20,
151,TCP1,RX,JFVELIQoAI KkHOihWBO,6.110203504562378,23,20,True
152,TCP0,TX,JFVELIQoAI KkHOihWBO,6.125189304351807,23,20,
153,TCP0,RX,62h185cLX5w7H4aFEiYa,6.1891303062438965,23,20,True
154,TCP1,TX,62h185cLX5w7H4aFEiYa,6.205115079879761,23,20,
155,TCP1,RX,soEnurz8jrTt4qx21Fkx,6.268564701080322,23,20,True
156,TCP0,TX,soEnurz8jrTt4qx21Fkx,6.284547328948975,23,20,
157,TCP0,RX,PL1KROWuGOfQqNUon2HU,6.3484883308410645,23,20,True
158,TCP1,TX,PL1KROWuGOfQqNUon2HU,6.364473342895508,23,20,
159,TCP1,RX,b8n7daiR3aCcN gLKo4g,6.428416013717651,23,20,True
160,TCP0,TX,b8n7daiR3aCcN gLKo4g,6.444398641586304,23,20,
161,TCP0,RX,yuKtAxFdpxZz wD87LqD,6.508339166641235,23,20,True
162,TCP1,TX,yuKtAxFdpxZz wD87LqD,6.524324417114258,23,20,
163,TCP1,RX,VR7QXU2AMUlWwT0ut8N0,6.5712807178497314,23,20,True
164,TCP0,TX,VR7QXU2AMUlWwT0ut8N0,6.586266756057739,23,20,
165,TCP0,RX,hdtcjgoX9gIiTfmRQu m,6.648210048675537,23,20,True
166,TCP1,TX,hdtcjgoX9gIiTfmRQu m,6.664194107055664,23,20,
167,TCP1,RX,EAQzGDLjvD5FfCJdcRwJ,6.7261364459991455,23,20,True
168,TCP0,TX,EAQzGDLjvD5FfCJdcRwJ,6.742122173309326,23,20,
169,TCP0,RX,1XcW308GS0r2CZ6AzdT6,6.804568290710449,23,20,True
170,TCP1,TX,1XcW308GS0r2CZ6AzdT6,6.819554328918457,23,20,
171,TCP1,RX,njzipmu3emOoZlsXWAfs,6.883495569229126,23,20,True
172,TCP0,TX,njzipmu3emOoZlsXWAfs,6.8994810581207275,23,20,
173,TCP0,RX,KGWFMJRpBJaLlIPjiXCP,6.963420152664185,23,20,True
174,TCP1,TX,KGWFMJRpBJaLlIPjiXCP,6.979405403137207,23,20,
175,TCP1,RX,73i296dMY6x8I5bGFjZb,7.043345928192139,23,20,True
176,TCP0,TX,73i296dMY6x8I5bGFjZb,7.059331178665161,23,20,
177,TCP0,RX,tpFovsA9ksUu5ry32Gly,7.123273849487305,23,20,True
178,TCP1,TX,tpFovsA9ksUu5ry32Gly,7.139259099960327,23,20,
179,TCP1,RX,QM2LSPXvHPgRrOVpo3IV,7.203197240829468,23,20,True
180,TCP0,TX,QM2LSPXvHPgRrOVpo3IV,7.219182968139648,23,20,
181,TCP0,RX,c9o8ebjS4bDdOahMLp5h,7.283122777938843,23,20,True
182,TCP1,TX,c9o8ebjS4bDdOahMLp5h,7.299107551574707,23,20,
183,TCP1,RX,zvLuByGeqy0AaxE98MrE,7.362555265426636,23,20,True
184,TCP0,TX,zvLuByGeqy0AaxE98MrE,7.3785400390625,23,20,
185,TCP0,RX,WS8RYV3BNVmXxU1vu9O1,7.442483425140381,23,20,True
186,TCP1,TX,WS8RYV3BNVmXxU1vu9O1,7.458465576171875,23,20,
187,TCP1,RX,ieudkhpY hJjUgnSRvan,7.522414445877075,23,20,True
188,TCP0,TX,ieudkhpY hJjUgnSRvan,7.53839898109436,23,20,
189,TCP0,RX,FBRAHEMkwE6GgDKedSxK,7.602344989776611,23,20,True
190,TCP1,TX,FBRAHEMkwE6GgDKedSxK,7.618330001831055,23,20,
191,TCP1,RX,2YdX419HT1s3D07BAeU7,7.6822710037231445,23,20,True
192,TCP0,TX,2YdX419HT1s3D07BAeU7,7.69825553894043,23,20,
193,TCP0,RX,okAjqnv4fnPp0mtYXBgt,7.76219630241394,23,20,True
194,TCP1,TX,okAjqnv4fnPp0mtYXBgt,7.778181076049805,23,20,
195,TCP1,RX,LHXGNKSqCKbMmJQkjYDQ,7.842122316360474,23,20,True
196,TCP0,TX,LHXGNKSqCKbMmJQkjYDQ,7.858106851577759,23,20,
197,TCP0,RX,84j3 7eNZ7y9J6cHGk0c,7.921552896499634,23,20,True
198,TCP1,TX,84j3 7eNZ7y9J6cHGk0c,7.937537908554077,23,20,
199,TCP1,RX,uqGpwtB ltVv6sz43Hmz,8.001479387283325,23,20,True
